uid,registrationDataName,productImage,dataContentIntroduction,industryClassification,dataProvisionMethod,Negotiable,sjType,id,detail.uid,createTime,updateTime,appVersion,creator,processStatus,sysUpdateUser,sysAuditUser,sysDeleted,registrationDataCode,detail.registrationDataName,registrationDataType,dataProductAndServiceType,isDevelopedBasedOnAuthorizedResource,authorizedRegistrationDataName,authorizedRegistrationDataCode,productPurpose,detail.industryClassification,industryClassificationName,resourceCoverageArea,detail.dataContentIntroduction,dataProductionMethod,dataStructure,dataProvisionFormat,detail.dataProvisionMethod,dataStorageMethod,dataStorageVolumeUnit,updateFrequency,updateMethod,dataClassification,isContainingSensitiveInformation,involvedSubject,dataCoverageQuantity,isDesensitized,evidencePreservationMethod,evidencePreservationCertificateFile,detail.productImage,applicableScope,usageConditionsAndLimitations,transferRules,updateFrequencyText,transactionMode,deliveryMethod,chargingMethod,sampleDataProductsServices,inputOutputFields,desensitizationMethod,sharingType,sharingMethod,isOpenToSociety,serviceAttachmentInfo,registrationCommitment,openConditions,thereAnySharedData,templateFile,creatorDept,creatorDeptName,productStatus,growthDataStorageVolumeUnit,auditResult,fillReason,proxyFlag,principalName,principalCode,proxyAgreement,listingTime,viewsNumber,applicationsNumber,commonSubject,sampleData,registrationCertificate,complianceCertificate,isTransaction,enterTime,detail.sjType,ysjRemindFlag,complianceCertificateAttachment.tenant_id,complianceCertificateAttachment.file_id,complianceCertificateAttachment.file_size,complianceCertificateAttachment.file_name,complianceCertificateAttachment.file_path,complianceCertificateAttachment.create_time,complianceCertificateAttachment.creator,complianceCertificateAttachment.support_online_view,complianceCertificateAttachment.online_view_url,complianceCertificateAttachment.download_url,complianceCertificateAttachment.del_file_url,complianceCertificateAttachment.version,complianceCertificateAttachment.update_time,complianceCertificateAttachment.modifier
3d74eb9bbc404eed924cd677fad92acc,河北省廊坊市经济技术开发区-软件和信息技术服务业-热线分析报告,b86c9750502e48b1a5ed7df17272baa2,本产品全面整合廊坊经济技术开发区长期积累的各类民生服务工单记录，运用智能语义分析技术对群众诉求进行自动识别与精准流转，构建起多机构高效联动的处置机制。面向物业服务企业与社区运营单位，该系统能够基于历史案例智能推送同类问题的处理策略，持续优化服务规范与操作流程。同时，也为相关企业开展社会化服务场景中AI大模型的训练与迭代，提供了丰富、真实的语言交互样本与社会化情境数据支持。,511970e431a811f0a22c0242ac120012,0,面议,预上架,262,3d74eb9bbc404eed924cd677fad92acc,2025-12-29 14:21:47,2026-01-06 08:36:16, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.64.01.13001.2601.CAXJ28V9BJ,河北省廊坊市经济技术开发区-软件和信息技术服务业-热线分析报告,0,,,,,,511970e431a811f0a22c0242ac120012,软件和信息技术服务业,,本产品全面整合廊坊经济技术开发区长期积累的各类民生服务工单记录，运用智能语义分析技术对群众诉求进行自动识别与精准流转，构建起多机构高效联动的处置机制。面向物业服务企业与社区运营单位，该系统能够基于历史案例智能推送同类问题的处理策略，持续优化服务规范与操作流程。同时，也为相关企业开展社会化服务场景中AI大模型的训练与迭代，提供了丰富、真实的语言交互样本与社会化情境数据支持。,,,,0,,,,,,,,,,,,b86c9750502e48b1a5ed7df17272baa2,适用于管委会及辖区企业分析民生诉求热点与处置效能，优化政务服务与社会治理。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,每季度,API等技术方式提供数据调用接口,电子交付（报告）,​​按API调用次数计费​​,"样例数据1-WD20270321001-已办结-2027-03-21-2027-03-22-市容环境-2027-03-21 09:15:00-开发区XX路-道路积水-XX路段雨后积水严重,影响通行-12345热线-开发区公用局-是",该数据产品可以为经济技术开发区的管委会及辖区物业服务企业提供社情民意的量化分析工具。在优化营商环境、提升社区治理与改进物业服务等工作中，管理方可通过对海量热线工单的归类、溯源与趋势分析，精准定位高频投诉领域与薄弱环节，推动从“接诉即办”向“未诉先办”的治理模式转型。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-06 08:56:40,17.0,0,,"样例数据1-WD20270321001-已办结-2027-03-21-2027-03-22-市容环境-2027-03-21 09:15:00-开发区XX路-道路积水-XX路段雨后积水严重,影响通行-12345热线-开发区公用局-是",43a70a7bb0744d52afb6903542f1b323,,0,2026-01-05 17:02:38,预上架,0,,,,,,,,,,,,,,
32f204b36fb8473289066c3136cb15b3,河北省廊坊市安次区-教育-食安智控,97734bc5cc7d4e34ab7efa93bed0b567,是面向学校后勤管理部门、食药监监督机构的膳食安全监管数据产品。产品依托全链路膳食采集数据，构建从食材采购入库到加工留样的闭环追溯体系，实时监测加工关键指标是否达标，自动生成食安风险预警报告。管理人员可通过可视化看板快速定位风险环节，监管部门可在线核验食安落实情况，从源头保障校园膳食安全。,51978a8231a811f0a22c0242ac120012,0,面议,预上架,258,32f204b36fb8473289066c3136cb15b3,2025-12-29 14:17:02,2026-01-06 08:36:01, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.62.01.13001.2601.3RY43JF252,河北省廊坊市安次区-教育-食安智控,0,,,,,,51978a8231a811f0a22c0242ac120012,教育,,是面向学校后勤管理部门、食药监监督机构的膳食安全监管数据产品。产品依托全链路膳食采集数据，构建从食材采购入库到加工留样的闭环追溯体系，实时监测加工关键指标是否达标，自动生成食安风险预警报告。管理人员可通过可视化看板快速定位风险环节，监管部门可在线核验食安落实情况，从源头保障校园膳食安全。,,,,0,,,,,,,,,,,,97734bc5cc7d4e34ab7efa93bed0b567,适用于学校及监管部门对食堂食材溯源、加工过程、餐具消毒进行数字化监控与风险预警。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,每月,API等技术方式提供数据调用接口,电子交付（报告）,按API调用次数计费,样例数据1-猪肉-肉类-河北某养殖基地-XX肉联公司-批次2027032001-检疫2027032001-2027-03-20-2027-03-27-加工间A-工号1002-烹饪-2027-03-20-11:00-中心温度≥75℃-48小时-留样柜B02-餐盘-消毒柜C001-高温-40分钟-120℃-2027-03-20-12:30,该数据产品可以为学校后勤管理部门及政府监管机构提供校园食品安全的全过程数字化监管手段。在日常巡查、专项检查及风险预警等工作中，管理方可通过追溯食材来源、监控加工关键控制点、核查消毒记录，将传统“眼见为实”的现场检查，升级为“数据说话”的实时智能监管，从源头筑牢校园食品安全防线。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-06 08:56:24,13.0,0,,样例数据1-猪肉-肉类-河北某养殖基地-XX肉联公司-批次2027032001-检疫2027032001-2027-03-20-2027-03-27-加工间A-工号1002-烹饪-2027-03-20-11:00-中心温度≥75℃-48小时-留样柜B02-餐盘-消毒柜C001-高温-40分钟-120℃-2027-03-20-12:30,f21650888fe640f9adcdb0c831ba6e5c,,0,2026-01-05 15:48:20,预上架,0,,,,,,,,,,,,,,
7091e07f805747388da4d5349be383c1,邢台市襄都区-生态保护和环境治理业-油烟在线监测平台项目信息查询,99ef55e7ef5145569fbb761231395ec1,油烟在线监测系统的功能主要包括：数据采集与管理、数据统计查询与报表、系统设置与管理、企业信息管理、WEB数据实时发布、系统提供数据库接口、智能手机访问接口功能。餐饮油烟在线监测系统，通过在餐饮企业现场部署监测终端设备，实时监控其油烟排放情况，并将数据同步上传至云端监控平台；打通了监控中心与各个餐饮企业油烟排放监控点之间的网络通道，实现油烟排放超标自动预警。,516cf6b231a811f0a22c0242ac120012,2,面议,预上架,466,7091e07f805747388da4d5349be383c1,2026-01-05 15:49:07,2026-01-06 08:35:45, ,XTCJ001,COMPLETE,DirAdmin,,0,DA.CN.77.01.13001.2601.M78244H851,邢台市襄都区-生态保护和环境治理业-油烟在线监测平台项目信息查询,0,,,,,,516cf6b231a811f0a22c0242ac120012,生态保护和环境治理业,,油烟在线监测系统的功能主要包括：数据采集与管理、数据统计查询与报表、系统设置与管理、企业信息管理、WEB数据实时发布、系统提供数据库接口、智能手机访问接口功能。餐饮油烟在线监测系统，通过在餐饮企业现场部署监测终端设备，实时监控其油烟排放情况，并将数据同步上传至云端监控平台；打通了监控中心与各个餐饮企业油烟排放监控点之间的网络通道，实现油烟排放超标自动预警。,,,,2,,,,,,,,,,,,99ef55e7ef5145569fbb761231395ec1,用于第三方企业对襄都区油烟在线监测系统数据进行查询，依据油烟在线监测业务的需求和业务管理模式，对油烟区域在线监控进行整体的数据管理、基础信息管理、监测数据展示及统计分析，并提供针对相关业务流程及现场执法工作的数据服务和办公支持。,1.未经许可，不得将数据用于商业广告或营销推广。2.禁止将数据用于任何可能损害公共利益或国家安全的活动。3.不得将数据泄露给未经授权的第三方，特别是竟争对手。4.不得用于侵犯企业隐私或违反法律法规的活动。5.未经批准，不得擅自将相关数据传输至境外。,不可转让,按月更新,线下交易,线下,面议,排烟管道24小时油烟、颗粒物、非甲烷总烃浓度 净化器  风机的开关、电流,对餐厨排烟管道的油烟浓度、颗粒物浓度、非甲烷总烃(NMHC)浓度进行 24 小时不间断测量。超限制自动报警。能存储实时数据并保存历史数据，数据可连续存储，具备断电保护功能，断电后所存储的数据不丢失，故障修复后可续传。能采集净化器及风机的开关数据、电流数据等。,,,,,,,,,,02ZOTF3FPD,邢台财金投资集团有限公司,ygp,,1,,,,,,2026-01-06 08:56:09,16.0,0,,"排烟管道24小时油烟、颗粒物、非甲烷总烃浓度 净化器  风机的开关、电流
",483bfd599ff544d4b838fd03bfc49a4d,,0,2026-01-05 16:09:30,预上架,0,,,,,,,,,,,,,,
1318cc6fb218476fa03c44f9b36ab2c3,河北省廊坊市三河市-卫生-门诊常见病种-药品消耗关联看板,46e4026af9ed4471a69bccbb59f00829,本产品面向医院门诊药房、医务科、采购部的轻量化数据可视化工具，依托门诊诊断数据与处方发药数据的关联分析，打通“病种-用药”的对应链路，为门诊药品精准备货、库存优化、用药规范管理提供直观的数据支撑。,519ea78231a811f0a22c0242ac120012,0,面议,预上架,257,1318cc6fb218476fa03c44f9b36ab2c3,2025-12-29 14:15:33,2026-01-06 08:35:28, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.84.01.13001.2601.K45BSMJKHP,河北省廊坊市三河市-卫生-门诊常见病种-药品消耗关联看板,0,,,,,,519ea78231a811f0a22c0242ac120012,卫生,,本产品面向医院门诊药房、医务科、采购部的轻量化数据可视化工具，依托门诊诊断数据与处方发药数据的关联分析，打通“病种-用药”的对应链路，为门诊药品精准备货、库存优化、用药规范管理提供直观的数据支撑。,,,,0,,,,,,,,,,,,46e4026af9ed4471a69bccbb59f00829,适用于医院管理部门分析门诊病种与药品使用关联，优化药品库存与临床用药管理。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,不定期,API等技术方式提供数据调用接口,电子交付（报告）,按API调用次数计费,样例数据1-2027-04-15-王医师-西医诊断-急性支气管炎-J20.9-处方20270415001-2027-04-15-阿莫西林胶囊-0.25g*24粒-对应上呼吸道感染,该数据产品可以为医院药房、医务及采购管理部门提供精细化的药品消耗洞察。在日常库存管理、采购计划制定及用药合理性监控等工作中，管理者可通过可视化看板直观掌握不同病种与药品消耗的关联规律，实现药品的精准备货与库存优化，降低资金占用，并辅助监测临床用药规范性。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-06 08:55:52,17.0,0,,样例数据1-2027-04-15-王医师-西医诊断-急性支气管炎-J20.9-处方20270415001-2027-04-15-阿莫西林胶囊-0.25g*24粒-对应上呼吸道感染,163e900f59a84b2dacdef4c2d26e74a9,,0,2026-01-05 15:47:46,预上架,0,,,,,,,,,,,,,,
8483e97aaaa84556b491420a648e7760,河北省廊坊市大城县-生态保护和环境治理业-环责数据集分表计电数据分析报告,6c3d5c079a584968bdcd7a92a91cd678,根据区域内各个分表显示的企业电量提供保险金融分析报告，为保险公司提供准确客户服务,516cf6b231a811f0a22c0242ac120012,0,面议,预上架,259,8483e97aaaa84556b491420a648e7760,2025-12-29 14:19:06,2026-01-06 08:25:54, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.44.01.13001.2601.BL04DSTEND,河北省廊坊市大城县-生态保护和环境治理业-环责数据集分表计电数据分析报告,0,,,,,,516cf6b231a811f0a22c0242ac120012,生态保护和环境治理业,,根据区域内各个分表显示的企业电量提供保险金融分析报告，为保险公司提供准确客户服务,,,,0,,,,,,,,,,,,6c3d5c079a584968bdcd7a92a91cd678,适用于保险公司基于企业污染治理设施用电数据，评估其环保设施运行风险，用于环责险产品设计与定价。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,每天,API等技术方式提供数据调用接口,电子交付（报告）,​​按API调用次数计费​​,样例数据1-1-2027-03-21 08:00:00-7.5-360-运行,该数据产品可以为保险公司开发与经营环境污染责任保险（环责险）提供关键的风险量化工具。在产品定价、核保与风险管理服务环节，保险公司可依据企业污染治理设施的用电数据，客观评估其环保设施的正常运行时长与潜在停运风险，实现从“凭经验定价”到“依数据定价”的转变，科学管控承保风险。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-06 08:46:18,16.0,0,,样例数据1-1-2027-03-21 08:00:00-7.5-360-运行,b177f2ded68543a7926791ba66878cb4,,0,2026-01-05 15:47:09,预上架,0,,,,,,,,,,,,,,
0c48fdff558043cb80f3fe34e4cfa7c2,河北省廊坊市大城县-生态保护和环境治理业-环责数据集环境监测数据分析报告,8c3bcba7529541da801e1d47dd446984,根据区域内企业监测时间、各种污染物质的浓度、氧含量瞬时值提供保险金融分析报告，为保险公司提供准确客户服务,516cf6b231a811f0a22c0242ac120012,0,面议,预上架,261,0c48fdff558043cb80f3fe34e4cfa7c2,2025-12-29 14:20:26,2026-01-06 08:25:34, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.77.01.13001.2601.2CVQPCJM61,河北省廊坊市大城县-生态保护和环境治理业-环责数据集环境监测数据分析报告,0,,,,,,516cf6b231a811f0a22c0242ac120012,生态保护和环境治理业,,根据区域内企业监测时间、各种污染物质的浓度、氧含量瞬时值提供保险金融分析报告，为保险公司提供准确客户服务,,,,0,,,,,,,,,,,,8c3bcba7529541da801e1d47dd446984,适用于保险公司基于企业污染物排放实时监测数据，评估其环境事故风险，用于环责险核保与风险管理。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,每天,API等技术方式提供数据调用接口,电子交付（报告）,电子交付（接口）,样例数据1-2027-03-21 14:00:00-5.2-5.2-1.1-1.1-8.5-8.5-12.3-12.3-0.5-0.5-23.7-23.7-15.2,该数据产品可以为保险公司的环责险业务提供直接的环境风险暴露评估依据。在承保前风险评估与保中风险巡查中，保险公司可通过分析企业污染物排放浓度的实时与历史数据，判断其排放达标稳定性与事故风险概率，为是否承保、如何定价以及提供何种风险减量服务提供精准的数据支撑。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-06 08:45:58,10.0,0,,样例数据1-2027-03-21 14:00:00-5.2-5.2-1.1-1.1-8.5-8.5-12.3-12.3-0.5-0.5-23.7-23.7-15.2,0dbd1b8275c3493ba6a925ed921ccccb,,0,2026-01-05 15:46:43,预上架,0,,,,,,,,,,,,,,
a337805731434238a7c5504b00ec9cb8,河北省邢台市清河县-专业技术服务业-充电基础设施信息查询,c1f49df401314c1093e1dd114389f635,用于第三方企业查询当前公共充电桩按照数量、分布位置、日常使用等情况，便于对新建充电桩项目合理分配安装数量与位置，避免资源浪费。,5158270831a811f0a22c0242ac120012,2,面议,预上架,465,a337805731434238a7c5504b00ec9cb8,2026-01-05 14:08:45,2026-01-05 15:17:56, ,XTCJ001,COMPLETE,DirAdmin,,0,DA.CN.74.01.13001.2601.35GJLR4R2H,河北省邢台市清河县-专业技术服务业-充电基础设施信息查询,0,,,,,,5158270831a811f0a22c0242ac120012,专业技术服务业,,用于第三方企业查询当前公共充电桩按照数量、分布位置、日常使用等情况，便于对新建充电桩项目合理分配安装数量与位置，避免资源浪费。,,,,2,,,,,,,,,,,,c1f49df401314c1093e1dd114389f635,用于第三方企业查询当前公共充电桩按照数量、分布位置、日常使用等情况，便于对新建充电桩项目合理分配安装数量与位置，避免资源浪费。,1.未经许可，不得将数据用于商业广告或营销推广。2.禁止将数据用于任何可能损害公共利益或国家安全的活动。3.不得将数据泄露给未经授权的第三方，特别是竟争对手。4.不得用于侵犯企业隐私或违反法律法规的活动。5.未经批准，不得擅自将相关数据传输至境外。,不可转让,按月更新,线下交易,线下,面议,序号	充电设施具体位置	单桩功率	充电桩数量	建设单位	建成时间,用于第三方企业查询当前公共充电桩按照数量、分布位置、日常使用等情况，便于对新建充电桩项目合理分配安装数量与位置，避免资源浪费。,,,,,,,,,,02ZOTF3FPD,邢台财金投资集团有限公司,ygp,,1,,,,,,2026-01-05 15:38:20,15.0,0,,序号	充电设施具体位置	单桩功率	充电桩数量	建设单位	建成时间,5c8dc30f012f4234b14f6c5693d9012a,,0,2026-01-05 14:29:08,预上架,0,,,,,,,,,,,,,,
36ade77c456049b1891d047d62a6a20b,河北省邢台市南和县-专业技术服务业-公共充电桩项目信息查询,6124582dadbe49a2a0028453001864a8,对全区建成区和各乡镇、村建设公共充电桩设施，可以对全区充电桩分布情况和使用情况进行查询。,5158270831a811f0a22c0242ac120012,2,面议,预上架,456,36ade77c456049b1891d047d62a6a20b,2026-01-04 12:25:02,2026-01-05 14:15:06, ,XTCJ001,COMPLETE,DirAdmin,,0,DA.CN.74.01.13001.2601.5H7UX5SWBF,河北省邢台市南和县-专业技术服务业-公共充电桩项目信息查询,0,,,,,,5158270831a811f0a22c0242ac120012,专业技术服务业,,对全区建成区和各乡镇、村建设公共充电桩设施，可以对全区充电桩分布情况和使用情况进行查询。,,,,2,,,,,,,,,,,,6124582dadbe49a2a0028453001864a8,用于第三方企业对于南和区充电桩项目基本情况的查询，帮助企业合理安排建设的数量与位置，提高资源利用率。,1.未经许可，不得将数据用于商业广告或营销推广。2.禁止将数据用于任何可能损害公共利益或国家安全的活动。3.不得将数据泄露给未经授权的第三方，特别是竟争对手。4.不得用于侵犯企业隐私或违反法律法规的活动。5.未经批准，不得擅自将相关数据传输至境外。,不可转让,按月交易,线下交易,线下,面议,"位置	车位数量	充电桩数量
",用于第三方企业查询当前公共充电桩按照数量、分布位置、日常使用等情况，便于对新建充电桩项目合理分配安装数量与位置，避免资源浪费。,,,,,,,,,,02ZOTF3FPD,邢台财金投资集团有限公司,ygp,,1,,,,,,2026-01-05 14:35:30,19.0,0,,"位置	车位数量	充电桩数量
",bb74b3009a2d430096089dd9ef623419,,0,2026-01-05 14:04:53,预上架,0,,,,,,,,,,,,,,
fc4a52e5adb5423a8f25cd8e3b8420c4,河北省廊坊市-居民服务业-燃气网点查询,4f218af9676c49e0b9e161e21d6c0e4b,显示廊坊市燃气公司的营业网点分布信息，包括地址、需求用途、联系电话等，方便用户前往办理燃气相关业务。,5182539c31a811f0a22c0242ac120012,0,面议,预上架,302,fc4a52e5adb5423a8f25cd8e3b8420c4,2025-12-29 14:50:47,2026-01-05 13:44:43, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.80.01.13001.2601.A2M97ABHRT,河北省廊坊市-居民服务业-燃气网点查询,0,,,,,,5182539c31a811f0a22c0242ac120012,居民服务业,,显示廊坊市燃气公司的营业网点分布信息，包括地址、需求用途、联系电话等，方便用户前往办理燃气相关业务。,,,,0,,,,,,,,,,,,4f218af9676c49e0b9e161e21d6c0e4b,适用于燃气用户查询燃气公司营业厅，办理开户、缴费、安检等业务。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,不定期,API等技术方式提供数据调用接口,电子交付（接口）,按API调用次数计费,样例数据1-XX燃气公司营业厅-0316-XXXXXXX-广阳区XX路XX号-2.9km-开户、缴费、维修,该数据产品可以为燃气用户办理开户、缴费、安检、报修等全周期业务提供准确的线下服务点信息。用户可根据需要查询不同功能网点的地址与营业范围，选择最便捷的网点办理业务，提升燃气服务的可及性与用户满意度。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-05 14:05:08,12.0,0,,样例数据1-XX燃气公司营业厅-0316-XXXXXXX-广阳区XX路XX号-2.9km-开户、缴费、维修,f963ba400e14488db56b8b93edaf6ea7,,0,2026-01-04 18:25:40,预上架,0,,,,,,,,,,,,,,
35ab7022047647dbb0f565f296013da9,河北省廊坊市-其他金融业-信鉴智核风控引擎,408a6868ca7e45aab9c525d5850d5911,整合多源数据，构建开放共享的企业信用数据生态，确保数据真实权威覆盖贷前审查、贷中监控、贷后管理等业务场景，满足金融机构全生命周期需求内置信鉴·智核风控引擎，提供清晰的评分依据和风险洞察,5135600b31a811f0a22c0242ac120012,0,面议,预上架,276,35ab7022047647dbb0f565f296013da9,2025-12-29 14:35:00,2026-01-05 13:44:31, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.694.01.13001.2601.YQN8QPNRJE,河北省廊坊市-其他金融业-信鉴智核风控引擎,0,,,,,,5135600b31a811f0a22c0242ac120012,其他金融业,,整合多源数据，构建开放共享的企业信用数据生态，确保数据真实权威覆盖贷前审查、贷中监控、贷后管理等业务场景，满足金融机构全生命周期需求内置信鉴·智核风控引擎，提供清晰的评分依据和风险洞察,,,,0,,,,,,,,,,,,408a6868ca7e45aab9c525d5850d5911,适用于金融机构对企业进行全生命周期信用风险评估，覆盖贷前、贷中、贷后各环节。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,定期,API等技术方式提供数据调用接口,电子交付,按API调用次数计费,"样例数据1-XX科技有限公司-有限责任公司-张三60%,李四40%-无-投资3家企业-识别为XX集团成员-赵五（监事）,钱六（董事）-无-（2026）冀06民终XX号-已执行-无-否-否-2026年报已公示-天使轮-无-无-“XX”商标（第9类）-发明专利“一种XX方法”（ZL2026XXXXXXXX.X）-软件著作权“XX管理系统”（2026SRXXXXXX）-ISO9001认证-“XX公司获创新奖”-中性-高管无负面舆情",该数据产品可以为金融机构提供覆盖企业全生命周期的综合性信用风险研判工具。在贷前调查、贷中审批、贷后监控及投资尽调等环节，金融机构可基于整合的多源企业工商、司法、经营、舆情数据，一键生成企业全景信用报告与风险评分，穿透识别复杂关联与潜在风险，提升风控效率与决策科学性。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-05 14:04:55,8.0,0,,"样例数据1-XX科技有限公司-有限责任公司-张三60%,李四40%-无-投资3家企业-识别为XX集团成员-赵五（监事）,钱六（董事）-无-（2026）冀06民终XX号-已执行-无-否-否-2026年报已公示-天使轮-无-无-“XX”商标（第9类）-发明专利“一种XX方法”（ZL2026XXXXXXXX.X）-软件著作权“XX管理系统”（2026SRXXXXXX）-ISO9001认证-“XX公司获创新奖”-中性-高管无负面舆情",3a48d4144dfb4a0bbb6b913c2fa43963,,0,2026-01-04 18:30:28,预上架,0,,,,,,,,,,,,,,
6b615c929fe4423982dc6e26d6fe9dba,河北省廊坊市-居民服务业-驾驶人考试场地查询,d8d8732ec4e94de7ad0774eb6e6e37bf,帮助驾驶人查找廊坊市范围内的机动车驾驶人考试场地的相关信息，包括场地地址、联系电话等，方便考生提前了解考试场地情况，做好考试准备。,5182539c31a811f0a22c0242ac120012,0,面议,预上架,296,6b615c929fe4423982dc6e26d6fe9dba,2025-12-29 14:46:18,2026-01-05 13:44:12, ,lfssckjjt0919,COMPLETE,DirAdmin,,0,DA.CN.80.01.13001.2601.EAWLNDTPQ0,河北省廊坊市-居民服务业-驾驶人考试场地查询,0,,,,,,5182539c31a811f0a22c0242ac120012,居民服务业,,帮助驾驶人查找廊坊市范围内的机动车驾驶人考试场地的相关信息，包括场地地址、联系电话等，方便考生提前了解考试场地情况，做好考试准备。,,,,0,,,,,,,,,,,,d8d8732ec4e94de7ad0774eb6e6e37bf,适用于驾考学员查询科目二、科目三考试场地的具体位置与联系方式。,严禁将数据用于任何超出上述“适用范围”的其他目的，严禁用于营销、客户引流、二次数据开发或任何形式的商业化再利用。,本数据集及其原始数据​​不允许​​数据使用方以任何形式（包括但不限于直接提供、接口交换、合作开发等）​​转让、共享或转售​​给任何未经数据提供方及省平台另行授权的第三方。,不定期,API等技术方式提供数据调用接口,电子交付（接口）,按API调用次数计费,样例数据1-廊坊市机动车驾驶人考试中心-0316-XXXXXXX-安次区XX乡XX村-12.0km,该数据产品可以为驾考学员提供考试场地信息的透明化查询服务。在科目二、科目三考试前，学员可通过查询考场的具体地址与联系方式，提前熟悉考场位置与环境，做好充分考前准备，缓解考试紧张情绪，提升考试通过率。,,,,,,,,,,7,廊坊市数城科技集团有限公司,ygp,,1,,,,,,2026-01-05 14:04:37,7.0,0,,样例数据1-廊坊市机动车驾驶人考试中心-0316-XXXXXXX-安次区XX乡XX村-12.0km,26427d34a0064adcb851bcc0dc2f4928,,0,2026-01-04 18:28:26,预上架,0,,,,,,,,,,,,,,
